donation_id,donor_id,campaign_id,donation_date,amount,method,status
DON02777,D0857,CAMP021,2023-10-17,513.62,Check,Failed
DON02778,D0536,CAMP012,2023-05-30,2972.22,Check,Refunded
DON02779,D0433,CAMP024,2024-12-09,3801.64,Cash,Completed
DON02780,D0522,CAMP001,2025-05-14,55.37,Online,Completed
DON02781,D0354,CAMP021,2021-08-01,3345.07,Online,Refunded
DON02782,D0301,CAMP023,2025-04-27,1313.05,Online,Failed
DON02783,D0231,CAMP016,2023-04-19,1408.69,Online,Completed
DON02784,D0233,CAMP008,2023-11-16,2492.91,Check,Failed
DON02785,D0979,CAMP007,2022-04-16,4694.95,Check,Failed
DON02786,D0660,CAMP010,2022-09-15,4819.59,Cash,Failed
DON02787,D0560,CAMP018,2024-05-02,1676.1,Cash,Refunded
DON02788,D0909,CAMP006,2022-12-11,1623.24,Check,Refunded
DON02789,D0338,CAMP010,2025-02-20,3133.6,Credit Card,Failed
DON02790,D0678,CAMP009,2022-04-16,2234.58,Check,Failed
DON02791,D0512,CAMP006,2022-07-12,3210.11,Credit Card,Failed
DON02792,D0212,CAMP020,2023-09-11,840.56,Credit Card,Refunded
DON02793,D0197,CAMP003,2022-10-06,1098.56,Credit Card,Completed
DON02794,D0855,CAMP006,2023-02-12,1564.27,Check,Refunded
DON02795,D0586,CAMP012,2020-07-07,2070.75,Check,Refunded
DON02796,D0222,CAMP007,2021-11-04,471.43,Check,Failed
DON02797,D0553,CAMP024,2023-06-24,852.23,Credit Card,Completed
DON02798,D0804,CAMP022,2023-03-24,4112.82,Online,Refunded
DON02799,D0072,CAMP025,2023-03-16,4137.08,Cash,Completed
DON02800,D0132,CAMP017,2023-05-22,3706.26,Credit Card,Failed
DON02801,D0912,CAMP024,2020-08-13,457.33,Credit Card,Failed
DON02802,D0707,CAMP016,2020-07-26,1041.03,Credit Card,Refunded
DON02803,D0864,CAMP014,2022-02-26,552.82,Cash,Refunded
DON02804,D0541,CAMP017,2024-12-10,659.06,Cash,Completed
DON02805,D0621,CAMP007,2024-03-03,2881.4,Check,Failed
DON02806,D0695,CAMP016,2024-06-21,319.43,Online,Completed
DON02807,D0453,CAMP005,2023-02-13,2981.98,Credit Card,Completed
DON02808,D0927,CAMP002,2023-08-25,3830.87,Cash,Failed
DON02809,D0036,CAMP012,2022-08-01,2436.38,Online,Completed
DON02810,D0581,CAMP012,2020-11-28,2846.31,Cash,Failed
DON02811,D0710,CAMP013,2021-07-11,1212.96,Check,Refunded
DON02812,D0383,CAMP012,2020-11-30,97.14,Credit Card,Refunded
DON02813,D0104,CAMP012,2023-09-27,4827.26,Credit Card,Refunded
DON02814,D0995,CAMP010,2020-12-25,2022.27,Cash,Completed
DON02815,D0898,CAMP012,2025-04-29,2452.33,Online,Completed
DON02816,D0962,CAMP010,2022-04-06,956.71,Check,Refunded
DON02817,D0129,CAMP023,2025-03-12,3230.49,Online,Failed
DON02818,D0402,CAMP017,2022-01-31,1089.89,Online,Failed
DON02819,D0279,CAMP025,2025-02-10,1438.81,Cash,Completed
DON02820,D0776,CAMP021,2022-06-29,3355.07,Cash,Failed
DON02821,D0269,CAMP010,2024-09-06,2953.22,Check,Completed
DON02822,D0143,CAMP006,2020-09-04,4239.8,Online,Completed
DON02823,D0319,CAMP006,2021-04-16,158.94,Check,Refunded
DON02824,D0485,CAMP017,2022-10-09,3984.29,Online,Refunded
DON02825,D0757,CAMP013,2022-09-24,4635.7,Check,Completed
DON02826,D0336,CAMP024,2020-07-21,2282.8,Credit Card,Failed
DON02827,D0785,CAMP016,2020-10-29,1483.39,Online,Failed
DON02828,D0982,CAMP022,2025-03-22,688.51,Online,Failed
DON02829,D0048,CAMP021,2020-06-18,3750.28,Check,Refunded
DON02830,D0683,CAMP002,2023-09-15,1521.81,Online,Refunded
DON02831,D0839,CAMP016,2020-08-07,3587.46,Online,Completed
DON02832,D0672,CAMP003,2022-12-14,3853.66,Check,Completed
DON02833,D0407,CAMP006,2020-10-17,3337.55,Check,Failed
DON02834,D0261,CAMP024,2022-06-23,1641.05,Check,Refunded
DON02835,D0553,CAMP016,2025-03-04,592.86,Check,Failed
DON02836,D0420,CAMP007,2022-08-28,2429.83,Credit Card,Failed
DON02837,D0289,CAMP014,2024-07-07,4809.69,Credit Card,Completed
DON02838,D0249,CAMP020,2022-04-30,2781.27,Online,Refunded
DON02839,D0141,CAMP020,2021-08-22,1853.94,Credit Card,Completed
DON02840,D0779,CAMP001,2021-08-12,356.56,Cash,Completed
DON02841,D0605,CAMP025,2022-07-25,2463.06,Credit Card,Failed
DON02842,D0591,CAMP010,2023-01-01,1023.5,Check,Completed
DON02843,D0594,CAMP009,2022-03-01,1443.34,Credit Card,Completed
DON02844,D0747,CAMP012,2024-06-17,18.16,Check,Refunded
DON02845,D0513,CAMP012,2021-02-09,1247.99,Check,Completed
DON02846,D0423,CAMP002,2024-02-07,4360.09,Check,Failed
DON02847,D0622,CAMP006,2021-02-16,3128.42,Online,Refunded
DON02848,D0953,CAMP013,2023-02-01,2348.97,Cash,Completed
DON02849,D0710,CAMP014,2022-06-01,770.78,Cash,Refunded
DON02850,D0816,CAMP011,2022-02-18,58.89,Check,Completed
DON02851,D0725,CAMP008,2022-03-21,2250.12,Credit Card,Refunded
DON02852,D0796,CAMP010,2020-12-25,1573.78,Cash,Failed
DON02853,D0744,CAMP004,2022-02-18,4723.91,Cash,Failed
DON02854,D0315,CAMP023,2023-04-26,1421.76,Check,Failed
DON02855,D0756,CAMP013,2021-01-28,108.84,Online,Refunded
DON02856,D0255,CAMP014,2024-02-08,4526.62,Cash,Refunded
DON02857,D0715,CAMP005,2020-09-07,3518.17,Check,Completed
DON02858,D0155,CAMP021,2022-07-01,545.3,Credit Card,Refunded
DON02859,D0206,CAMP022,2023-04-06,1582.44,Cash,Completed
DON02860,D0803,CAMP007,2022-05-05,4619.13,Online,Refunded
DON02861,D0268,CAMP003,2022-09-04,2262.06,Credit Card,Refunded
DON02862,D0784,CAMP012,2024-12-18,1231.87,Online,Failed
DON02863,D0152,CAMP025,2022-10-06,4021.65,Cash,Failed
DON02864,D0269,CAMP003,2022-11-02,1860.68,Cash,Completed
DON02865,D0107,CAMP024,2021-06-01,3264.05,Credit Card,Completed
DON02866,D0163,CAMP013,2023-11-17,381.57,Online,Refunded
DON02867,D0829,CAMP020,2024-06-03,862.55,Cash,Failed
DON02868,D0942,CAMP006,2021-12-14,1612.98,Check,Failed
DON02869,D0352,CAMP019,2022-11-07,2379.8,Credit Card,Completed
DON02870,D0575,CAMP004,2023-09-20,976.18,Check,Completed
DON02871,D0505,CAMP008,2020-06-22,313.64,Cash,Failed
DON02872,D0647,CAMP012,2023-12-16,1896.29,Online,Refunded
DON02873,D0171,CAMP025,2020-06-09,3359.04,Credit Card,Completed
DON02874,D0315,CAMP019,2022-05-25,4130.27,Online,Failed
DON02875,D0762,CAMP022,2022-09-15,3245.53,Online,Completed
DON02876,D0938,CAMP003,2025-02-20,2093.53,Check,Failed
DON02877,D0398,CAMP001,2023-12-09,3257.74,Credit Card,Completed
DON02878,D0282,CAMP010,2021-07-08,3200.33,Credit Card,Failed
DON02879,D0190,CAMP023,2021-09-18,4770.6,Cash,Failed
DON02880,D0425,CAMP012,2020-10-02,4637.62,Check,Completed
DON02881,D0679,CAMP016,2022-10-25,1558.75,Online,Failed
DON02882,D0970,CAMP015,2020-06-17,976.71,Online,Completed
DON02883,D0320,CAMP025,2024-08-29,3703.07,Online,Refunded
DON02884,D0688,CAMP024,2024-10-01,3666.51,Online,Completed
DON02885,D0514,CAMP003,2024-08-26,1113.52,Credit Card,Failed
DON02886,D0721,CAMP008,2025-02-19,229.12,Cash,Refunded
DON02887,D0914,CAMP006,2021-04-26,2824.4,Check,Completed
DON02888,D0332,CAMP014,2020-08-29,1073.19,Credit Card,Failed
DON02889,D0521,CAMP007,2021-03-23,3499.36,Check,Refunded
DON02890,D0923,CAMP014,2024-01-20,889.43,Online,Refunded
DON02891,D0691,CAMP022,2023-10-14,2850.62,Online,Completed
DON02892,D0417,CAMP014,2023-04-16,3177.2,Credit Card,Failed
DON02893,D0708,CAMP008,2020-11-23,3766.39,Credit Card,Failed
DON02894,D0471,CAMP024,2021-12-31,2599.73,Online,Completed
DON02895,D0070,CAMP008,2023-01-01,4207.42,Cash,Completed
DON02896,D0159,CAMP009,2022-08-13,2879.23,Check,Failed
DON02897,D0405,CAMP006,2022-02-27,4350.95,Online,Completed
DON02898,D0521,CAMP017,2021-07-21,1732.14,Cash,Failed
DON02899,D0932,CAMP017,2020-05-27,4656.46,Check,Failed
DON02900,D0886,CAMP025,2025-03-03,2569.29,Check,Failed
DON02901,D0908,CAMP019,2025-01-19,3481.56,Credit Card,Failed
DON02902,D0142,CAMP012,2023-10-18,4541.67,Credit Card,Refunded
DON02903,D0668,CAMP014,2022-10-20,489.02,Online,Completed
DON02904,D0716,CAMP015,2020-06-14,4117.68,Online,Completed
DON02905,D0796,CAMP004,2021-04-01,1962.76,Online,Failed
DON02906,D0728,CAMP008,2023-06-23,2618.08,Check,Completed
DON02907,D0710,CAMP017,2025-01-11,2465.25,Check,Completed
DON02908,D0671,CAMP010,2021-02-27,4416.31,Credit Card,Refunded
DON02909,D0745,CAMP008,2021-07-30,4594.72,Online,Completed
DON02910,D0912,CAMP022,2025-01-25,2957.83,Online,Failed
DON02911,D0870,CAMP007,2022-09-13,2619.36,Online,Refunded
DON02912,D0640,CAMP009,2024-12-11,4347.38,Check,Refunded
DON02913,D0144,CAMP005,2023-01-07,2046.03,Check,Refunded
DON02914,D0354,CAMP014,2022-09-09,4598.01,Cash,Refunded
DON02915,D0704,CAMP009,2021-02-28,4803.35,Check,Failed
DON02916,D0703,CAMP011,2022-01-25,464.09,Credit Card,Refunded
DON02917,D0761,CAMP023,2022-01-11,617.04,Credit Card,Failed
DON02918,D0284,CAMP003,2022-12-30,4897.24,Check,Completed
DON02919,D0113,CAMP011,2025-05-19,3144.3,Check,Completed
DON02920,D0349,CAMP020,2020-07-30,4593.58,Check,Failed
DON02921,D0499,CAMP022,2024-07-13,4241.57,Online,Completed
DON02922,D0051,CAMP021,2021-06-16,2495.97,Check,Refunded
DON02923,D0484,CAMP002,2022-07-02,452.54,Online,Refunded
DON02924,D0118,CAMP022,2022-07-04,90.69,Credit Card,Refunded
DON02925,D0316,CAMP015,2022-09-16,1004.61,Online,Refunded
DON02926,D0660,CAMP018,2021-05-07,4318.71,Credit Card,Failed
DON02927,D0793,CAMP020,2021-10-16,2482.91,Check,Completed
DON02928,D0335,CAMP008,2022-02-24,3492.19,Cash,Refunded
DON02929,D0205,CAMP014,2023-01-10,2951.57,Cash,Completed
DON02930,D0716,CAMP005,2024-12-20,4121.93,Credit Card,Completed
DON02931,D0316,CAMP025,2024-06-28,2295.11,Check,Completed
DON02932,D0923,CAMP004,2020-07-03,1739.56,Credit Card,Completed
DON02933,D0810,CAMP023,2022-05-16,4034.36,Cash,Completed
DON02934,D0631,CAMP001,2024-02-02,171.38,Cash,Completed
DON02935,D0468,CAMP002,2023-10-13,1554.32,Cash,Completed
DON02936,D0637,CAMP017,2023-03-27,2833.81,Credit Card,Failed
DON02937,D0794,CAMP016,2020-08-30,3815.15,Cash,Failed
DON02938,D0829,CAMP016,2022-07-07,2932.33,Online,Completed
DON02939,D0745,CAMP021,2020-06-14,3869.05,Credit Card,Completed
DON02940,D0911,CAMP014,2021-10-10,3321.82,Cash,Refunded
DON02941,D0489,CAMP001,2025-04-02,1260.93,Online,Failed
DON02942,D0593,CAMP009,2024-09-18,2460.05,Check,Completed
DON02943,D0318,CAMP017,2021-08-07,4606.26,Check,Completed
DON02944,D0925,CAMP007,2023-02-18,2243.96,Cash,Failed
DON02945,D0392,CAMP021,2023-04-11,4163.38,Online,Refunded
DON02946,D0148,CAMP024,2020-11-02,30.52,Online,Refunded
DON02947,D0385,CAMP018,2024-08-08,2535.76,Cash,Completed
DON02948,D0616,CAMP005,2021-02-14,4137.37,Cash,Failed
DON02949,D0282,CAMP024,2022-09-23,4521.67,Check,Completed
DON02950,D0291,CAMP003,2025-02-23,2944.84,Credit Card,Refunded
DON02951,D0720,CAMP007,2021-11-06,1148.52,Check,Failed
DON02952,D0530,CAMP006,2024-03-28,2754.76,Cash,Refunded
DON02953,D0532,CAMP017,2024-03-24,4317.41,Check,Refunded
DON02954,D0495,CAMP006,2023-06-11,2751.4,Credit Card,Refunded
DON02955,D0509,CAMP020,2020-06-13,3041.67,Cash,Completed
DON02956,D0365,CAMP018,2023-10-15,2354.73,Online,Refunded
DON02957,D0039,CAMP025,2021-11-13,2926.69,Check,Refunded
DON02958,D0707,CAMP012,2020-10-20,3234.5,Online,Completed
DON02959,D0431,CAMP013,2024-05-14,1435.3,Credit Card,Refunded
DON02960,D0050,CAMP015,2021-08-01,3744.56,Credit Card,Completed
DON02961,D0226,CAMP024,2024-08-11,923.71,Credit Card,Failed
DON02962,D0560,CAMP010,2021-06-30,1385.5,Check,Completed
DON02963,D0152,CAMP022,2022-09-08,1463.57,Cash,Refunded
DON02964,D0772,CAMP014,2023-09-08,1789.51,Cash,Failed
DON02965,D0150,CAMP009,2024-01-22,693.28,Online,Completed
DON02966,D0755,CAMP001,2020-10-25,766.27,Online,Refunded
DON02967,D0830,CAMP008,2021-03-06,1417.24,Cash,Refunded
DON02968,D0919,CAMP018,2021-03-18,129.46,Online,Completed
DON02969,D0902,CAMP004,2024-05-10,4771.18,Credit Card,Completed
DON02970,D0693,CAMP023,2020-11-05,1722.77,Check,Failed
DON02971,D0462,CAMP020,2021-12-11,1287.01,Credit Card,Failed
DON02972,D0185,CAMP025,2021-12-05,1707.47,Credit Card,Completed
DON02973,D0850,CAMP013,2022-04-12,4219.03,Check,Failed
DON02974,D0507,CAMP007,2024-11-29,4016.15,Online,Completed
DON02975,D0887,CAMP025,2023-02-05,3101.36,Cash,Refunded
DON02976,D0668,CAMP022,2020-11-07,4077.07,Cash,Failed
DON02977,D0540,CAMP018,2024-10-02,461.44,Credit Card,Failed
DON02978,D0128,CAMP005,2024-06-08,507.69,Credit Card,Failed
DON02979,D0143,CAMP008,2023-10-05,3087.17,Cash,Completed
DON02980,D0809,CAMP012,2023-02-28,3707.5,Online,Failed
DON02981,D0812,CAMP021,2023-08-28,1340.05,Check,Failed
DON02982,D0348,CAMP012,2024-05-13,3320.22,Credit Card,Refunded
DON02983,D0945,CAMP004,2021-09-12,4616.73,Credit Card,Refunded
DON02984,D0344,CAMP007,2021-08-07,838.73,Online,Refunded
DON02985,D0822,CAMP017,2021-12-10,1579.41,Online,Refunded
DON02986,D0787,CAMP011,2022-10-07,1575.97,Credit Card,Refunded
DON02987,D0222,CAMP019,2020-10-26,4004.35,Credit Card,Completed
DON02988,D0894,CAMP023,2021-09-11,4182.31,Credit Card,Failed
DON02989,D0757,CAMP020,2020-12-01,708.24,Cash,Refunded
DON02990,D0401,CAMP010,2021-07-26,3482.31,Online,Refunded
DON02991,D0305,CAMP015,2022-10-28,1986.13,Cash,Failed
DON02992,D0180,CAMP014,2023-06-11,4529.34,Check,Failed
DON02993,D0879,CAMP002,2023-10-18,2646.36,Check,Refunded
DON02994,D0307,CAMP022,2023-06-09,3645.11,Check,Refunded
DON02995,D0794,CAMP002,2023-12-28,658.84,Online,Refunded
DON02996,D0215,CAMP006,2023-11-05,4128.44,Credit Card,Completed
DON02997,D0672,CAMP010,2020-12-03,1833.94,Online,Failed
DON02998,D0890,CAMP024,2022-03-31,3252.2,Online,Failed
DON02999,D0712,CAMP020,2024-09-26,282.14,Check,Completed
DON03000,D0724,CAMP024,2023-05-08,3030.67,Credit Card,Completed
